room,date,price_real
ковжуна 2/8,2024-09-26,1100.0
Шевченка 19,2024-09-26,1800.0
Сербська 6/1,2024-09-26,1100.0
Куліша 47а,2024-09-26,2951.98
Куліша 47а,2024-09-27,2951.98
Куліша 47а,2024-09-28,2951.98
Франка 28,2024-09-26,1950.0
Франка 28,2024-09-27,1950.0
Чорновола 1,2024-09-26,2323.33
Чорновола 1,2024-09-27,2323.33
Чорновола 1,2024-09-28,2323.33
Сербська 6,2024-09-26,1525.0
Сербська 6,2024-09-27,1525.0
ковжуна 2/9,2024-09-26,1250.0
ковжуна 2/9,2024-09-27,1250.0
Ковжуна 2/4,2024-09-26,1375.0
Ковжуна 2/4,2024-09-27,1375.0
Ковжуна 2/1,2024-09-26,1100.0
Ковжуна 2/3,2024-09-26,902.01
Хмельницького 37,2024-09-26,1600.0
Підмурна 24,2024-09-27,2500.0
Підмурна 24,2024-09-28,2500.0
ковжуна 2/8,2024-09-27,1650.0
ковжуна 2/8,2024-09-28,1650.0
Балабана 3,2024-09-27,2800.0
Балабана 3,2024-09-28,2800.0
Городоцька 33,2024-09-27,2800.0
Городоцька 33,2024-09-28,2800.0
Шевченка 38/1,2024-09-27,2000.0
Хмельницького 37,2024-09-27,1800.0
Шевченка 19,2024-09-27,2600.0
Шевченка 19,2024-09-28,2600.0
Ковжуна 2/3,2024-09-27,1750.0
Ковжуна 2/3,2024-09-28,1750.0
Цехова 9,2024-09-27,2160.0
Цехова 9,2024-09-28,2160.0
Франка 14,2024-09-27,4000.0
Франка 14,2024-09-28,4000.0
Ковжуна 2/1,2024-09-27,1750.0
Ковжуна 2/1,2024-09-28,1750.0
Ковжуна 2/7,2024-09-27,1650.0
Ковжуна 2/7,2024-09-28,1650.0
Сербська 6/1,2024-09-27,1650.0
Сербська 6/1,2024-09-28,1650.0
Городоцька 33,2024-09-29,1913.37
Городоцька 33,2024-09-30,1913.37
Городоцька 33,2024-10-01,1913.37
Городоцька 33,2024-10-02,1913.37
Городоцька 31,2024-09-27,4000.0
Мосяжна 4,2024-09-27,3280.01
Мосяжна 4,2024-09-28,3280.01
Балабана 23,2024-09-27,4000.0
Балабана 23,2024-09-28,4000.0
Джерельна 34,2024-09-27,4000.0
Джерельна 34,2024-09-28,4000.0
Пекарська 32,2024-09-27,2400.0
Балабана 23/1,2024-09-28,2500.0
Балабана 23/1,2024-09-29,2500.0
Городоцька 31,2024-09-28,3500.0
Городоцька 31,2024-09-29,3500.0
ковжуна 2/9,2024-09-28,1650.0
Шевченка 38/1,2024-09-28,2000.0
Шевченка 38/1,2024-09-29,2000.0
Ковжуна 2/2,2024-09-28,2000.0
Сербська 6,2024-09-28,1470.0
Сербська 6,2024-09-29,1470.0
Сербська 6,2024-09-30,1470.0
Сербська 6,2024-10-01,1470.0
Сербська 6,2024-10-02,1470.0
Франка 28,2024-09-28,2800.0
Ковжуна 2/4,2024-09-28,1550.0
Ковжуна 2/5,2024-09-28,1375.0
Ковжуна 2/5,2024-09-29,1375.0
Чайковського 26,2024-09-28,2600.0
Вірменська 13,2024-09-28,1804.04
Вірменська 13,2024-09-29,1804.04
Вірменська 13,2024-09-30,1804.04
Хмельницького 37,2024-09-28,2100.0
Хмельницького 37,2024-09-29,2100.0
Наливайка 13,2024-09-28,2300.0
Наливайка 13,2024-09-29,2300.0
Пекарська 32,2024-09-28,2500.0
Газова 10,2024-09-28,2600.0
Франка 28,2024-09-29,2200.0
Мосяжна 4,2024-09-29,3000.0
Газова 10,2024-09-29,1700.0
Шевченка 19,2024-09-29,1800.0
Підмурна 24,2024-09-29,1600.0
Балабана 3,2024-09-29,1800.0
Балабана 3,2024-09-30,1800.0
Балабана 3,2024-10-01,1800.0
Балабана 3,2024-10-02,1800.0
Балабана 3,2024-10-03,1800.0
Цехова 9,2024-09-29,1700.0
Цехова 9,2024-09-30,1700.0
Цехова 9,2024-10-01,1700.0
Цехова 9,2024-10-02,1700.0
Чорновола 1,2024-09-29,2200.0
Джерельна 34,2024-09-29,2600.0
Франка 14,2024-09-29,2700.0
Чайковського 26,2024-09-29,1700.0
Куліша 47а,2024-09-29,2542.01
Куліша 47а,2024-09-30,2542.01
Куліша 47а,2024-10-01,2542.01
Куліша 47а,2024-10-02,2542.01
ковжуна 2/9,2024-09-29,929.36
ковжуна 2/9,2024-09-30,929.36
ковжуна 2/9,2024-10-01,929.36
ковжуна 2/8,2024-09-29,901.94
Сербська 6/1,2024-09-29,1250.0
Сербська 6/1,2024-09-30,1250.0
Ковжуна 2/4,2024-09-29,902.0
Ковжуна 2/7,2024-09-29,901.95
Ковжуна 2/3,2024-09-29,1100.0
Пекарська 32,2024-09-29,2500.0
Балабана 23,2024-09-29,3000.0
Ковжуна 2/1,2024-09-29,1200.0
Городоцька 31,2024-09-30,2800.0
Балабана 23/1,2024-09-30,1700.0
Газова 10,2024-09-30,1600.0
Мосяжна 4,2024-09-30,2700.0
Мосяжна 4,2024-10-01,2700.0
Ковжуна 2/2,2024-09-30,1100.0
Ковжуна 2/2,2024-10-01,1100.0
Ковжуна 2/2,2024-10-02,1100.0
Ковжуна 2/3,2024-09-30,819.91
Джерельна 34,2024-09-30,2400.0
ковжуна 2/8,2024-09-30,1250.0
Чорновола 1,2024-09-30,2152.43
Чорновола 1,2024-10-01,2152.43
Пекарська 32,2024-09-30,2000.0
Балабана 23,2024-09-30,2673.0
Балабана 23,2024-10-01,2673.0
Балабана 23,2024-10-02,2673.0
Шевченка 38/1,2024-09-30,1011.38
Шевченка 38/1,2024-10-01,1011.38
Шевченка 38/1,2024-10-02,1011.38
Франка 28,2024-09-30,1700.0
Франка 28,2024-10-01,1700.0
Ковжуна 2/5,2024-09-30,902.03
Франка 14,2024-09-30,2500.0
Хмельницького 37,2024-09-30,1300.0
Наливайка 13,2024-09-30,1475.9
Ковжуна 2/7,2024-10-01,1050.0
Ковжуна 2/7,2024-10-02,1050.0
Городоцька 31,2024-10-01,2800.0
Городоцька 31,2024-10-02,2800.0
Ковжуна 2/3,2024-10-01,902.08
Газова 10,2024-10-01,1475.85
Ковжуна 2/1,2024-10-01,1200.0
Наливайка 13,2024-10-01,1476.01
Франка 14,2024-10-01,3200.0
Підмурна 24,2024-10-01,1230.07
Шевченка 60,2024-10-01,1312.19
Сербська 6/1,2024-10-01,1100.0
Франка 14,2024-10-02,3000.0
Балабана 23/1,2024-10-02,2000.0
Балабана 23/1,2024-10-03,2000.0
Джерельна 34,2024-10-02,2800.0
Чорновола 1,2024-10-02,2000.0
Пекарська 32,2024-10-02,2300.0
Хмельницького 37,2024-10-02,1500.0
Сербська 6/1,2024-10-02,943.02
Сербська 6/1,2024-10-03,943.02
ковжуна 2/8,2024-10-02,1000.0
Чайковського 26,2024-10-02,1230.14
Мосяжна 4,2024-10-02,3400.0
Мосяжна 4,2024-10-03,3400.0
Мосяжна 4,2024-10-04,3400.0
Мосяжна 4,2024-10-05,3400.0
Наливайка 13,2024-10-02,1800.0
Франка 28,2024-10-02,1700.0
Ковжуна 2/2,2024-10-03,1350.0
Ковжуна 2/2,2024-10-04,1350.0
Ковжуна 2/2,2024-10-05,1350.0
Ковжуна 2/2,2024-10-06,1350.0
Мосяжна 4,2024-10-06,3450.0
Ковжуна 2/4,2024-10-03,1633.33
Ковжуна 2/4,2024-10-04,1633.33
Ковжуна 2/4,2024-10-05,1633.33
Підмурна 24,2024-10-03,2133.33
Підмурна 24,2024-10-04,2133.33
Підмурна 24,2024-10-05,2133.33
Городоцька 33,2024-10-03,2500.0
Городоцька 33,2024-10-04,2500.0
Ковжуна 2/7,2024-10-03,1100.0
ковжуна 2/9,2024-10-03,1100.0
Куліша 47а,2024-10-03,2600.0
Франка 14,2024-10-03,2600.0
Цехова 9,2024-10-03,1850.0
Цехова 9,2024-10-04,1850.0
Балабана 23,2024-10-03,2755.2
Балабана 23,2024-10-04,2755.2
Балабана 23,2024-10-05,2755.2
Балабана 23,2024-10-06,2755.2
Балабана 23,2024-10-07,2755.2
Шевченка 38/1,2024-10-03,2000.0
Шевченка 38/1,2024-10-04,2000.0
Ковжуна 2/1,2024-10-03,1200.0
Наливайка 13,2024-10-03,1800.0
Вірменська 13,2024-10-03,1393.84
Сербська 6,2024-10-03,984.09
Пекарська 32,2024-10-03,2300.0
Джерельна 34,2024-10-03,3666.67
Джерельна 34,2024-10-04,3666.67
Джерельна 34,2024-10-05,3666.67
Газова 10,2024-10-03,1393.83
Ковжуна 2/3,2024-10-03,1237.5
Ковжуна 2/3,2024-10-04,1237.5
Балабана 3,2024-10-04,2440.0
Балабана 3,2024-10-05,2440.0
Балабана 3,2024-10-06,2440.0
Балабана 3,2024-10-07,2440.0
Балабана 3,2024-10-08,2440.0
Балабана 3,2024-10-09,2425.0
Балабана 3,2024-10-10,2425.0
Балабана 3,2024-10-11,2425.0
Газова 10,2024-10-04,2100.0
Газова 10,2024-10-05,2100.0
Газова 10,2024-10-06,2100.0
Газова 10,2024-10-07,2100.0
Вірменська 13,2024-10-04,2200.0
Чорновола 1,2024-10-04,2500.0
Сербська 6,2024-10-04,1400.0
Куліша 47а,2024-10-04,3000.0
Хмельницького 37,2024-10-04,1800.0
Чайковського 26,2024-10-04,2400.0
Ковжуна 2/5,2024-10-04,1209.5
Ковжуна 2/5,2024-10-05,1209.5
Ковжуна 2/5,2024-10-06,1209.5
Ковжуна 2/5,2024-10-07,1209.5
ковжуна 2/8,2024-10-04,1650.0
Наливайка 13,2024-10-04,2295.91
Наливайка 13,2024-10-05,2295.91
Пекарська 32,2024-10-04,3166.67
Пекарська 32,2024-10-05,3166.67
Пекарська 32,2024-10-06,3166.67
Ковжуна 2/7,2024-10-04,1530.0
Ковжуна 2/7,2024-10-05,1530.0
ковжуна 2/9,2024-10-04,1395.0
Сербська 6/1,2024-10-04,2066.67
Сербська 6/1,2024-10-05,2066.67
Сербська 6/1,2024-10-06,2066.67
Франка 28,2024-10-04,3650.0
Франка 28,2024-10-05,3650.0
Франка 14,2024-10-04,4000.0
Франка 14,2024-10-05,4000.0
Городоцька 31,2024-10-04,2952.03
Городоцька 31,2024-10-05,2952.03
Городоцька 31,2024-10-06,2952.03
Городоцька 31,2024-10-07,2952.03
Городоцька 31,2024-10-08,2952.03
Ковжуна 2/1,2024-10-04,1575.0
Ковжуна 2/1,2024-10-05,1575.0
Шевченка 38/1,2024-10-05,2050.0
Шевченка 38/1,2024-10-06,2050.0
Городоцька 33,2024-10-05,3200.0
Вірменська 13,2024-10-05,2600.0
Цехова 9,2024-10-05,3200.0
Сербська 6,2024-10-05,2200.0
Куліша 47а,2024-10-05,3400.0
Куліша 47а,2024-10-06,3400.0
Куліша 47а,2024-10-07,3400.0
Куліша 47а,2024-10-08,3400.0
Куліша 47а,2024-10-09,3400.0
ковжуна 2/8,2024-10-05,1850.0
Ковжуна 2/3,2024-10-05,1900.0
Хмельницького 37,2024-10-05,2600.0
Словацького 8,2024-10-05,2400.0
Балабана 23/1,2024-10-05,2214.13
Чорновола 1,2024-10-05,3000.0
Чайковського 26,2024-10-05,2400.0
ковжуна 2/9,2024-10-05,1710.0
Сербська 6,2024-10-06,1332.5
Хмельницького 37,2024-10-06,1700.0
ковжуна 2/8,2024-10-06,1616.67
ковжуна 2/8,2024-10-07,1616.67
ковжуна 2/8,2024-10-08,1616.67
ковжуна 2/8,2024-10-09,1616.67
ковжуна 2/8,2024-10-10,1616.67
ковжуна 2/8,2024-10-11,1616.67
Чорновола 1,2024-10-06,2750.0
Чорновола 1,2024-10-07,2750.0
Хмельницького 37,2024-10-07,1950.0
Наливайка 13,2024-10-06,2000.0
Франка 28,2024-10-06,2200.0
Ковжуна 2/3,2024-10-06,1400.0
Підмурна 24,2024-10-06,1700.0
Цехова 9,2024-10-06,1800.0
Ковжуна 2/7,2024-10-06,1100.0
ковжуна 2/9,2024-10-06,1100.0
ковжуна 2/9,2024-10-07,1100.0
ковжуна 2/9,2024-10-08,1100.0
ковжуна 2/9,2024-10-09,1100.0
Ковжуна 2/4,2024-10-06,1200.0
Городоцька 33,2024-10-06,2200.0
Вірменська 13,2024-10-06,2000.0
Франка 14,2024-10-06,2800.0
Ковжуна 2/1,2024-10-06,1200.0
Ковжуна 2/3,2024-10-07,943.01
Чайковського 26,2024-10-06,2100.0
Чайковського 26,2024-10-07,2100.0
Балабана 23/1,2024-10-06,1700.0
Мосяжна 4,2024-10-07,2600.0
Пекарська 32,2024-10-07,2400.0
Цехова 9,2024-10-07,1700.0
Цехова 9,2024-10-08,1700.0
Цехова 9,2024-10-09,1700.0
Цехова 9,2024-10-10,1700.0
Шевченка 60,2024-10-07,2000.0
Шевченка 60,2024-10-08,2000.0
Шевченка 60,2024-10-09,2000.0
Городоцька 33,2024-10-07,1800.0
Городоцька 33,2024-10-08,1800.0
Городоцька 33,2024-10-09,1800.0
Франка 14,2024-10-07,2400.0
Ковжуна 2/1,2024-10-07,1170.0
Ковжуна 2/1,2024-10-08,1170.0
Ковжуна 2/1,2024-10-09,1170.0
Ковжуна 2/7,2024-10-07,1200.0
Балабана 23/1,2024-10-07,1352.93
Балабана 23/1,2024-10-08,1352.93
Сербська 6/1,2024-10-07,737.82
Сербська 6,2024-10-07,819.94
Підмурна 24,2024-10-07,1500.0
Наливайка 13,2024-10-07,1394.2
Вірменська 13,2024-10-08,1800.0
Газова 10,2024-10-08,1600.0
Газова 10,2024-10-09,1600.0
Балабана 23,2024-10-08,3000.0
Балабана 23,2024-10-09,3000.0
Ковжуна 2/7,2024-10-08,1100.0
Ковжуна 2/7,2024-10-09,1100.0
Ковжуна 2/5,2024-10-08,990.0
Хмельницького 37,2024-10-08,1200.0
Шевченка 38/1,2024-10-08,984.0
Сербська 6/1,2024-10-08,737.89
Франка 28,2024-10-08,2200.0
Франка 14,2024-10-08,3000.0
Франка 14,2024-10-09,3000.0
Сербська 6,2024-10-08,1100.0
Підмурна 24,2024-10-08,1500.0
Наливайка 13,2024-10-08,1475.89
Мосяжна 4,2024-10-08,2131.93
Ковжуна 2/3,2024-10-08,902.06
Ковжуна 2/4,2024-10-08,990.0
Ковжуна 2/4,2024-10-09,990.0
Балабана 23,2024-10-10,3333.33
Балабана 23,2024-10-11,3333.33
Франка 28,2024-10-09,1700.0
Шевченка 38/1,2024-10-09,984.13
Сербська 6/1,2024-10-09,820.0
Сербська 6/1,2024-10-10,820.0
Хмельницького 37,2024-10-09,1200.0
Наливайка 13,2024-10-09,2266.67
Наливайка 13,2024-10-10,2266.67
Наливайка 13,2024-10-11,2266.67
Сербська 6,2024-10-09,1100.0
Мосяжна 4,2024-10-09,2700.0
Мосяжна 4,2024-10-10,2700.0
Ковжуна 2/5,2024-10-09,901.97
Чайковського 26,2024-10-09,1600.0
Шевченка 19,2024-10-09,2000.0
Чорновола 1,2024-10-09,2500.0
ковжуна 2/9,2024-10-10,1475.0
ковжуна 2/9,2024-10-11,1475.0
Куліша 47а,2024-10-10,3000.0
Балабана 23/1,2024-10-10,2200.0
Балабана 23/1,2024-10-11,2200.0
Чорновола 1,2024-10-10,2500.0
Франка 28,2024-10-10,1800.0
Сербська 6,2024-10-10,1100.0
Городоцька 31,2024-10-10,3300.0
Городоцька 31,2024-10-11,3300.0
Ковжуна 2/1,2024-10-10,1525.0
Ковжуна 2/1,2024-10-11,1525.0
Ковжуна 2/5,2024-10-10,1327.5
Ковжуна 2/5,2024-10-11,1327.5
Чайковського 26,2024-10-10,1476.16
Підмурна 24,2024-10-10,1230.03
Шевченка 38/1,2024-10-10,2000.0
Шевченка 38/1,2024-10-11,2000.0
Городоцька 33,2024-10-10,1968.01
Городоцька 33,2024-10-11,1968.01
Ковжуна 2/7,2024-10-10,1327.5
Ковжуна 2/7,2024-10-11,1327.5
Газова 10,2024-10-10,1950.0
Газова 10,2024-10-11,1950.0
Підмурна 24,2024-10-11,2400.0
Підмурна 24,2024-10-12,2400.0
Чорновола 1,2024-10-11,3200.0
Цехова 9,2024-10-11,2400.0
Чайковського 26,2024-10-11,2800.0
Чайковського 26,2024-10-12,2800.0
Вірменська 13,2024-10-11,2500.0
Вірменська 13,2024-10-12,2500.0
Франка 28,2024-10-11,2466.67
Франка 28,2024-10-12,2466.67
Франка 28,2024-10-13,2466.67
Словацького 8,2024-10-11,2400.0
Словацького 8,2024-10-12,2400.0
Мосяжна 4,2024-10-11,2800.0
Фредра 4,2024-10-11,1800.0
Ковжуна 2/1,2024-10-12,1470.0
Ковжуна 2/1,2024-10-13,1470.0
Сербська 6/1,2024-10-11,1750.0
Сербська 6/1,2024-10-12,1750.0
Шевченка 19,2024-10-11,1800.0
Пекарська 32,2024-10-11,2400.0
Ковжуна 2/2,2024-10-11,1440.0
Ковжуна 2/2,2024-10-12,1440.0
Куліша 47а,2024-10-11,3750.0
Куліша 47а,2024-10-12,3750.0
Ковжуна 2/4,2024-10-11,1314.0
Ковжуна 2/4,2024-10-12,1314.0
Ковжуна 2/4,2024-10-13,1314.0
Ковжуна 2/4,2024-10-14,1314.0
Ковжуна 2/4,2024-10-15,1314.0
Хмельницького 37,2024-10-11,1500.0
Джерельна 34,2024-10-11,4000.0
Джерельна 34,2024-10-12,4000.0
Ковжуна 2/3,2024-10-11,1665.0
Ковжуна 2/3,2024-10-12,1665.0
Сербська 6,2024-10-11,1200.0
Ковжуна 2/5,2024-10-12,1850.0
Сербська 6,2024-10-12,2200.0
Шевченка 19,2024-10-12,3500.0
Фредра 4,2024-10-12,3200.0
Мосяжна 4,2024-10-12,4700.0
пр Шевченка 10,2024-10-12,2400.0
Городоцька 31,2024-10-12,4200.0
Цехова 9,2024-10-12,2400.0
Хмельницького 37,2024-10-12,2050.0
Хмельницького 37,2024-10-13,2050.0
Наливайка 13,2024-10-12,2800.0
Ковжуна 2/7,2024-10-12,1980.0
ковжуна 2/9,2024-10-12,1665.0
Чорновола 1,2024-10-12,3125.0
Чорновола 1,2024-10-13,3125.0
Франка 14,2024-10-12,2678.68
Франка 14,2024-10-13,2678.68
Франка 14,2024-10-14,2678.68
Шевченка 38/1,2024-10-12,2049.89
Пекарська 32,2024-10-12,3700.0
Балабана 23/1,2024-10-12,2600.0
Балабана 23,2024-10-12,3333.33
Балабана 23,2024-10-13,3333.33
Балабана 23,2024-10-14,3333.33
Балабана 3,2024-10-12,2800.0
Газова 10,2024-10-12,2500.0
Городоцька 33,2024-10-12,2296.0
ковжуна 2/8,2024-10-12,1665.0
Вірменська 13,2024-10-13,2000.0
Мосяжна 4,2024-10-13,3000.0
Балабана 3,2024-10-13,2000.0
Балабана 3,2024-10-14,2000.0
пр Шевченка 10,2024-10-13,1200.0
Газова 10,2024-10-13,2200.0
Шевченка 38/1,2024-10-13,1500.0
Шевченка 19,2024-10-13,2000.0
Шевченка 19,2024-10-14,2000.0
Підмурна 24,2024-10-13,1800.0
Цехова 9,2024-10-13,1600.0
Фредра 4,2024-10-13,2314.29
Фредра 4,2024-10-14,2314.29
Фредра 4,2024-10-15,2314.29
Фредра 4,2024-10-16,2314.29
Фредра 4,2024-10-17,2314.29
Фредра 4,2024-10-18,2314.29
Фредра 4,2024-10-19,2314.29
ковжуна 2/8,2024-10-13,1066.16
Сербська 6,2024-10-13,1200.0
Ковжуна 2/7,2024-10-13,990.0
Сербська 6/1,2024-10-13,1100.0
Ковжуна 2/2,2024-10-13,990.0
Городоцька 31,2024-10-13,3200.0
Чайковського 26,2024-10-13,1800.0
Словацького 8,2024-10-13,1649.0
Ковжуна 2/3,2024-10-13,902.0
Джерельна 34,2024-10-13,2600.0
Пекарська 32,2024-10-13,2200.0
ковжуна 2/9,2024-10-13,1080.0
Балабана 23/1,2024-10-13,1700.0
Наливайка 13,2024-10-13,1640.26
Куліша 47а,2024-10-14,3000.0
Шевченка 38/1,2024-10-14,1600.0
Хмельницького 37,2024-10-14,1500.0
ковжуна 2/8,2024-10-14,1100.0
Франка 28,2024-10-14,1800.0
